Datetime,Open,High,Low,Close,Volume
2020-03-13 12:36:00-04:00,144.46,144.79,144.09,144.12,184415
2020-03-13 12:38:00-04:00,144.17,145.12,144.1,144.92,235708
2020-03-13 12:40:00-04:00,144.94,145.82,144.83,145.65,351112
2020-03-13 12:42:00-04:00,145.72,145.91,145.24,145.65,237132
2020-03-13 12:44:00-04:00,145.69,146.01,145.55,145.9,363942
2020-03-13 12:46:00-04:00,145.93,146.03,145.04,145.61,317484
2020-03-13 12:48:00-04:00,145.63,145.92,145.1,145.88,218052
2020-03-13 12:50:00-04:00,145.87,146.36,145.72,146.18,330106
2020-03-13 12:52:00-04:00,146.23,146.52,146.1,146.15,271619
2020-03-13 12:54:00-04:00,146.15,146.52,145.1,145.24,259712
2020-03-13 12:56:00-04:00,145.2,145.67,145.08,145.45,225955
2020-03-13 12:58:00-04:00,145.48,145.61,144.78,144.9,332986
2020-03-13 13:00:00-04:00,144.93,145.1,144.47,144.75,220779
2020-03-13 13:02:00-04:00,144.79,145.2,144.27,144.45,227301
2020-03-13 13:04:00-04:00,144.43,144.56,143.79,143.88,198705
2020-03-13 13:06:00-04:00,143.86,144.27,143.74,144.08,175108
2020-03-13 13:08:00-04:00,144.12,144.57,143.99,144.16,196349
2020-03-13 13:10:00-04:00,144.14,144.15,143.52,143.99,178339
2020-03-13 13:12:00-04:00,144.03,144.86,143.9,144.55,136893
2020-03-13 13:14:00-04:00,144.51,145.07,144.07,144.83,191042
2020-03-13 13:16:00-04:00,144.82,144.83,144.21,144.4,183010
2020-03-13 13:18:00-04:00,144.44,145.15,144.33,145.05,143196
2020-03-13 13:20:00-04:00,145.1,145.88,145.0,145.74,189506
2020-03-13 13:22:00-04:00,145.72,145.9,145.27,145.68,164764
2020-03-13 13:24:00-04:00,145.67,146.23,145.46,146.0,231178
2020-03-13 13:26:00-04:00,145.98,146.48,145.85,146.45,186332
2020-03-13 13:28:00-04:00,146.43,146.97,146.41,146.8,298540
2020-03-13 13:30:00-04:00,146.77,147.43,146.7,147.39,441201
2020-03-13 13:32:00-04:00,147.42,147.42,146.87,146.87,329384
2020-03-13 13:34:00-04:00,146.87,146.94,146.31,146.42,257245
2020-03-13 13:36:00-04:00,146.44,146.47,145.43,145.59,335615
2020-03-13 13:38:00-04:00,145.58,146.48,145.52,146.34,220021
2020-03-13 13:40:00-04:00,146.32,147.21,146.31,147.03,272596
2020-03-13 13:42:00-04:00,147.08,147.16,146.09,146.48,233228
2020-03-13 13:44:00-04:00,146.53,147.11,146.45,147.07,211396
2020-03-13 13:46:00-04:00,147.07,147.15,146.81,146.85,27374
2020-03-13 13:48:00-04:00,146.92,146.96,146.77,146.96,197134
2020-03-13 13:50:00-04:00,147.07,147.21,146.88,147.19,318231
2020-03-13 13:52:00-04:00,147.18,147.47,146.93,147.44,187257
2020-03-13 13:54:00-04:00,147.41,147.45,146.12,146.37,220998
2020-03-13 13:56:00-04:00,146.39,146.85,146.06,146.73,178371
2020-03-13 13:58:00-04:00,146.74,146.96,146.5,146.65,146682
2020-03-13 14:00:00-04:00,146.63,146.65,145.41,145.55,246907
2020-03-13 14:02:00-04:00,145.54,146.28,145.25,145.95,268369
2020-03-13 14:04:00-04:00,145.96,146.27,145.59,145.91,197275
2020-03-13 14:06:00-04:00,145.94,145.98,145.05,145.14,244177
2020-03-13 14:08:00-04:00,145.13,145.15,144.04,145.12,332727
2020-03-13 14:10:00-04:00,145.06,145.45,144.76,145.2,259504
2020-03-13 14:12:00-04:00,145.19,145.72,145.08,145.27,239686
2020-03-13 14:14:00-04:00,145.27,145.42,145.03,145.06,201917
2020-03-13 14:16:00-04:00,145.07,145.77,145.0,145.52,267523
2020-03-13 14:18:00-04:00,145.51,145.79,144.73,144.97,251923
2020-03-13 14:20:00-04:00,144.99,145.39,144.86,144.92,194459
2020-03-13 14:22:00-04:00,144.89,145.38,144.42,145.24,202627
2020-03-13 14:24:00-04:00,145.24,145.67,144.72,144.72,180498
2020-03-13 14:26:00-04:00,144.72,145.14,144.49,144.57,155446
2020-03-13 14:28:00-04:00,144.6,144.91,144.08,144.18,207817
2020-03-13 14:30:00-04:00,144.17,144.41,143.71,143.84,296268
2020-03-13 14:32:00-04:00,143.83,144.65,143.61,144.33,220999
2020-03-13 14:34:00-04:00,144.34,144.84,144.34,144.4,190341
2020-03-13 14:36:00-04:00,144.4,144.42,143.76,143.93,224377
2020-03-13 14:38:00-04:00,143.92,143.92,143.4,143.42,237441
2020-03-13 14:40:00-04:00,143.42,143.63,143.1,143.57,275841
2020-03-13 14:42:00-04:00,143.62,144.58,143.2,144.58,306017
2020-03-13 14:44:00-04:00,144.58,145.16,144.35,144.71,226569
2020-03-13 14:46:00-04:00,144.72,145.25,144.71,145.13,206942
2020-03-13 14:48:00-04:00,145.08,145.14,144.41,144.59,257394
2020-03-13 14:50:00-04:00,144.58,144.97,144.12,144.85,235544
2020-03-13 14:52:00-04:00,145.05,145.08,144.34,144.52,252422
2020-03-13 14:54:00-04:00,144.52,144.83,144.33,144.8,224861
2020-03-13 14:56:00-04:00,144.62,144.73,144.59,144.73,179134
2020-03-13 14:58:00-04:00,144.7,144.86,144.45,144.7,269579
2020-03-13 15:00:00-04:00,144.64,146.1,144.38,145.81,439203
2020-03-13 15:02:00-04:00,145.77,145.82,144.77,144.91,238874
2020-03-13 15:04:00-04:00,144.94,145.33,144.7,145.33,215136
2020-03-13 15:10:00-04:00,145.45,145.8,144.74,144.74,777609
2020-03-13 15:12:00-04:00,144.78,145.41,144.3,144.32,327276
2020-03-13 15:14:00-04:00,144.32,145.63,144.18,145.41,289592
2020-03-13 15:16:00-04:00,145.33,145.8,145.2,145.61,198941
2020-03-13 15:18:00-04:00,145.61,145.9,145.42,145.72,234807
2020-03-13 15:20:00-04:00,145.71,145.95,145.33,145.94,232451
2020-03-13 15:22:00-04:00,145.9,146.04,145.52,145.94,300634
2020-03-13 15:24:00-04:00,145.93,146.34,145.9,146.13,257476
2020-03-13 15:26:00-04:00,146.14,146.22,145.62,145.62,291243
2020-03-13 15:28:00-04:00,145.61,146.21,145.43,145.75,317560
2020-03-13 15:30:00-04:00,145.68,146.22,144.04,144.06,471837
2020-03-13 15:32:00-04:00,144.05,144.71,142.34,142.45,603122
2020-03-13 15:34:00-04:00,142.45,144.56,141.99,144.54,535268
2020-03-13 15:36:00-04:00,144.51,144.93,143.81,144.5,402553
2020-03-13 15:38:00-04:00,145.01,146.5,144.97,145.96,478536
2020-03-13 15:40:00-04:00,145.94,146.86,145.39,146.84,436586
2020-03-13 15:42:00-04:00,146.86,148.18,146.79,147.38,884084
2020-03-13 15:44:00-04:00,147.42,149.18,147.35,149.12,726947
2020-03-13 15:46:00-04:00,149.13,149.4,149.13,149.32,112782
2020-03-13 15:48:00-04:00,149.19,149.59,149.1,149.53,1391893
2020-03-13 15:50:00-04:00,149.51,151.69,149.51,151.68,1363797
2020-03-13 15:52:00-04:00,151.68,152.5,151.61,152.45,1078296
2020-03-13 15:54:00-04:00,152.47,156.36,152.39,153.91,2054141
2020-03-13 15:56:00-04:00,154.33,156.63,153.79,156.63,1955116
2020-03-13 15:58:00-04:00,156.86,158.85,156.86,158.85,4350953
2020-03-16 09:30:00-04:00,140.0,140.82,139.7,140.02,1289965
2020-03-16 09:44:00-04:00,138.15,139.0,138.05,138.75,1969684
2020-03-16 09:46:00-04:00,138.3,139.9,138.16,139.57,1675033
2020-03-16 09:48:00-04:00,138.91,139.68,138.5,138.52,977116
2020-03-16 09:50:00-04:00,138.51,139.78,138.4,139.66,873183
2020-03-16 09:52:00-04:00,139.33,142.68,139.25,142.67,967351
2020-03-16 09:54:00-04:00,142.64,144.2,142.31,144.07,1293811
2020-03-16 09:56:00-04:00,144.05,144.12,142.26,142.26,701731
2020-03-16 09:58:00-04:00,142.26,143.3,142.01,142.53,716035
2020-03-16 10:00:00-04:00,142.51,143.58,142.33,143.21,636630
2020-03-16 10:02:00-04:00,143.13,143.47,142.11,142.46,501136
2020-03-16 10:04:00-04:00,142.45,143.17,141.25,142.99,589287
2020-03-16 10:06:00-04:00,142.99,143.18,142.39,142.68,510409
2020-03-16 10:08:00-04:00,142.65,143.31,142.59,143.31,523609
2020-03-16 10:10:00-04:00,143.31,143.85,142.95,143.84,521442
2020-03-16 10:12:00-04:00,143.85,143.89,142.95,143.22,414449
2020-03-16 10:14:00-04:00,143.21,143.24,142.51,142.85,517643
2020-03-16 10:16:00-04:00,142.83,143.02,142.37,143.01,391710
2020-03-16 10:18:00-04:00,142.98,143.18,142.1,142.52,450174
2020-03-16 10:20:00-04:00,142.51,143.0,142.08,142.87,361304
2020-03-16 10:22:00-04:00,142.87,143.51,142.77,143.35,438500
2020-03-16 10:24:00-04:00,143.32,144.24,143.08,144.01,556271
2020-03-16 10:26:00-04:00,144.0,144.99,143.65,144.24,555117
2020-03-16 10:28:00-04:00,144.21,144.21,143.0,143.7,345371
2020-03-16 10:30:00-04:00,143.69,144.85,143.58,144.83,402518
2020-03-16 10:32:00-04:00,144.8,145.42,144.33,145.42,519669
2020-03-16 10:34:00-04:00,145.4,147.55,145.31,147.55,604702
2020-03-16 10:36:00-04:00,147.55,147.58,145.6,146.14,524727
2020-03-16 10:38:00-04:00,146.14,147.77,145.55,147.72,498270
2020-03-16 10:40:00-04:00,147.72,147.75,146.11,146.78,546026
2020-03-16 10:42:00-04:00,146.76,147.04,145.82,146.09,360248
2020-03-16 10:44:00-04:00,146.1,146.59,145.77,146.24,369422
2020-03-16 10:46:00-04:00,146.24,147.41,146.07,147.09,378704
2020-03-16 10:48:00-04:00,147.07,147.43,145.96,146.17,415063
2020-03-16 10:50:00-04:00,146.19,146.56,145.52,145.72,344372
2020-03-16 10:52:00-04:00,145.78,146.13,145.27,145.77,311469
2020-03-16 10:54:00-04:00,145.77,146.6,145.71,146.46,341942
2020-03-16 10:56:00-04:00,146.43,146.86,145.61,145.8,285235
2020-03-16 10:58:00-04:00,145.83,147.08,145.0,145.64,401957
2020-03-16 11:00:00-04:00,145.53,146.18,145.43,146.05,210638
2020-03-16 11:02:00-04:00,146.06,147.19,146.06,146.99,321701
2020-03-16 11:04:00-04:00,146.99,147.16,145.93,146.05,291724
2020-03-16 11:06:00-04:00,146.05,147.09,145.57,146.33,374541
2020-03-16 11:08:00-04:00,146.35,147.26,145.83,147.18,300483
2020-03-16 11:10:00-04:00,147.2,147.76,147.05,147.65,351580
2020-03-16 11:12:00-04:00,147.6,147.79,147.08,147.33,305566
2020-03-16 11:14:00-04:00,147.64,147.72,147.25,147.69,304303
2020-03-16 11:16:00-04:00,147.69,148.0,147.17,147.98,709491
2020-03-16 11:18:00-04:00,147.98,148.97,147.9,148.89,489331
2020-03-16 11:20:00-04:00,148.85,149.35,148.16,149.04,502901
2020-03-16 11:22:00-04:00,149.03,149.08,148.0,148.59,370406
2020-03-16 11:24:00-04:00,148.6,149.0,148.38,148.66,292849
2020-03-16 11:26:00-04:00,148.65,148.84,148.03,148.07,382037
2020-03-16 11:28:00-04:00,148.1,148.21,147.5,147.95,337808
2020-03-16 11:30:00-04:00,147.98,148.34,147.74,147.79,273895
2020-03-16 11:32:00-04:00,147.77,147.95,147.0,147.0,302283
2020-03-16 11:34:00-04:00,147.01,147.05,145.39,146.24,418450
2020-03-16 11:36:00-04:00,146.2,147.4,146.18,147.19,249486
2020-03-16 11:38:00-04:00,147.2,147.55,146.71,147.07,245658
2020-03-16 11:40:00-04:00,147.04,147.5,146.86,147.0,328434
2020-03-16 11:42:00-04:00,146.97,147.3,146.21,146.6,340660
2020-03-16 11:44:00-04:00,146.61,146.63,145.53,145.62,268494
2020-03-16 11:46:00-04:00,145.59,146.12,145.5,145.68,314113
2020-03-16 11:48:00-04:00,145.68,145.79,145.1,145.7,263536
2020-03-16 11:50:00-04:00,145.73,146.17,145.41,145.71,235767
2020-03-16 11:52:00-04:00,145.71,145.76,145.0,145.43,211545
2020-03-16 11:54:00-04:00,145.41,145.55,145.12,145.32,280979
2020-03-16 11:56:00-04:00,145.35,145.47,145.02,145.16,194521
2020-03-16 11:58:00-04:00,145.22,146.13,145.0,146.07,335997
2020-03-16 12:00:00-04:00,146.01,146.02,145.32,145.78,236837
2020-03-16 12:02:00-04:00,145.81,146.53,145.76,146.39,284925
2020-03-16 12:04:00-04:00,146.41,146.62,145.69,145.81,286072
2020-03-16 12:06:00-04:00,145.77,146.08,145.01,145.03,227301
2020-03-16 12:08:00-04:00,145.03,145.58,145.0,145.52,299779
2020-03-16 12:10:00-04:00,145.5,145.7,145.02,145.19,192332
2020-03-16 12:12:00-04:00,145.32,145.47,145.0,145.05,238146
2020-03-16 12:14:00-04:00,145.07,145.28,144.89,145.13,249549
2020-03-16 12:16:00-04:00,145.11,145.24,144.4,144.42,308258
2020-03-16 12:18:00-04:00,144.42,144.54,143.56,143.56,295418
2020-03-16 12:20:00-04:00,143.56,144.06,143.52,143.83,228163
2020-03-16 12:22:00-04:00,143.83,144.01,143.8,143.9,102105
2020-03-16 12:24:00-04:00,143.78,144.0,143.76,143.99,148954
2020-03-16 12:26:00-04:00,144.2,144.2,143.98,143.99,692863
2020-03-16 12:28:00-04:00,143.99,144.55,143.9,144.27,206126
2020-03-16 12:30:00-04:00,144.28,144.64,144.04,144.43,215161
2020-03-16 12:32:00-04:00,144.43,144.46,144.03,144.28,170808
2020-03-16 12:34:00-04:00,144.31,145.97,144.24,145.95,268493
2020-03-16 12:36:00-04:00,145.93,145.93,145.0,145.02,225165
2020-03-16 12:38:00-04:00,145.0,145.38,144.67,145.2,226240
2020-03-16 12:40:00-04:00,145.2,145.34,144.82,144.91,225117
2020-03-16 12:42:00-04:00,144.93,145.45,144.53,145.43,172997
2020-03-16 12:44:00-04:00,145.41,145.55,144.88,144.88,193074
2020-03-16 12:46:00-04:00,144.86,145.04,144.66,144.73,92265
2020-03-16 12:48:00-04:00,144.73,144.87,144.21,144.34,127147
2020-03-16 12:50:00-04:00,144.38,144.39,143.7,143.81,192503
2020-03-16 12:52:00-04:00,143.79,143.81,143.18,143.21,229770
2020-03-16 12:54:00-04:00,143.21,143.5,143.0,143.01,250640
2020-03-16 12:56:00-04:00,143.01,143.25,142.52,143.25,241123
2020-03-16 12:58:00-04:00,143.21,143.21,142.46,142.51,249628
2020-03-16 13:00:00-04:00,142.5,142.88,142.33,142.85,272596
2020-03-16 13:02:00-04:00,142.86,143.15,142.54,142.56,199376
2020-03-16 13:04:00-04:00,142.55,142.84,142.15,142.15,239711
2020-03-16 13:06:00-04:00,142.18,142.2,141.76,141.81,351077
2020-03-16 13:08:00-04:00,141.86,141.94,141.31,141.8,260225
2020-03-16 13:10:00-04:00,141.86,143.51,141.55,142.95,330927
2020-03-16 13:12:00-04:00,142.91,143.69,142.82,143.54,336629
2020-03-16 13:14:00-04:00,143.54,143.57,142.89,143.09,224973
2020-03-16 13:16:00-04:00,143.09,143.47,142.76,142.76,239153
2020-03-16 13:18:00-04:00,142.78,142.86,142.26,142.59,188290
2020-03-16 13:20:00-04:00,142.59,142.62,142.1,142.41,159280
2020-03-16 13:22:00-04:00,142.45,142.7,142.28,142.63,142956
2020-03-16 13:24:00-04:00,142.61,143.31,142.52,142.79,230583
2020-03-16 13:26:00-04:00,142.78,142.8,142.22,142.7,195025
2020-03-16 13:28:00-04:00,142.7,142.8,142.26,142.36,233938
2020-03-16 13:30:00-04:00,142.37,142.4,142.0,142.0,260001
2020-03-16 13:32:00-04:00,142.0,142.09,141.21,141.24,271481
2020-03-16 13:34:00-04:00,141.22,141.75,141.15,141.22,271877
2020-03-16 13:36:00-04:00,141.03,141.28,140.99,141.28,344359
2020-03-16 13:38:00-04:00,141.58,141.89,141.24,141.32,245279
2020-03-16 13:40:00-04:00,141.33,141.33,140.86,140.9,223849
2020-03-16 13:42:00-04:00,140.91,140.92,140.5,140.63,237003
2020-03-16 13:44:00-04:00,140.64,141.13,140.6,141.09,232799
2020-03-16 13:46:00-04:00,141.08,141.08,140.45,140.56,259376
2020-03-16 13:48:00-04:00,140.57,141.05,140.41,140.62,277271
2020-03-16 13:50:00-04:00,140.62,140.94,140.5,140.52,290047
2020-03-16 13:52:00-04:00,140.51,140.7,140.22,140.63,199966
2020-03-16 13:54:00-04:00,140.66,141.28,140.31,141.28,247797
2020-03-16 13:56:00-04:00,141.25,141.55,140.75,140.91,245988
2020-03-16 13:58:00-04:00,140.95,141.25,140.75,140.78,192417
2020-03-16 14:00:00-04:00,140.76,140.76,140.2,140.25,256953
2020-03-16 14:02:00-04:00,140.27,141.25,140.21,141.2,275746
2020-03-16 14:04:00-04:00,141.21,141.36,140.53,140.81,240711
2020-03-16 14:06:00-04:00,140.81,140.81,140.3,140.31,199081
2020-03-16 14:08:00-04:00,140.32,140.74,140.28,140.31,197599
2020-03-16 14:10:00-04:00,140.3,140.65,140.3,140.6,194948
2020-03-16 14:12:00-04:00,140.61,140.61,140.25,140.35,181448
2020-03-16 14:14:00-04:00,140.36,140.94,140.34,140.87,197161
2020-03-16 14:16:00-04:00,140.84,141.04,140.33,140.4,228097
2020-03-16 14:18:00-04:00,140.38,140.39,140.05,140.11,306061
2020-03-16 14:20:00-04:00,140.1,140.83,140.05,140.34,304251
2020-03-16 14:22:00-04:00,140.33,140.52,140.12,140.23,192770
2020-03-16 14:24:00-04:00,140.32,140.36,140.0,140.24,480263
2020-03-16 14:26:00-04:00,140.23,140.87,140.07,140.71,216308
2020-03-16 14:28:00-04:00,140.7,141.63,140.41,141.56,279728
2020-03-16 14:30:00-04:00,141.55,141.89,141.09,141.59,330630
2020-03-16 14:32:00-04:00,141.61,142.8,141.45,142.65,473556
2020-03-16 14:34:00-04:00,142.67,144.48,142.63,143.54,785177
2020-03-16 14:36:00-04:00,143.58,143.63,142.17,142.39,350429
2020-03-16 14:38:00-04:00,142.4,142.92,142.26,142.35,245627
2020-03-16 14:40:00-04:00,142.38,142.38,141.27,141.48,248145
2020-03-16 14:42:00-04:00,141.49,141.73,140.86,141.18,263085
2020-03-16 14:44:00-04:00,141.18,142.5,138.15,141.47,291234
2020-03-16 14:46:00-04:00,141.46,141.57,140.56,140.67,224323
2020-03-16 14:48:00-04:00,140.65,141.49,140.65,141.19,281753
2020-03-16 14:50:00-04:00,141.2,141.93,140.52,141.57,338060
2020-03-16 14:52:00-04:00,141.62,142.57,141.12,141.15,312740
2020-03-16 14:54:00-04:00,141.2,142.06,140.96,141.62,279368
2020-03-16 14:56:00-04:00,141.59,143.15,141.33,143.13,352347
2020-03-16 14:58:00-04:00,143.15,143.56,142.61,142.9,427360
2020-03-16 15:00:00-04:00,142.89,144.3,142.89,143.81,414827
2020-03-16 15:02:00-04:00,143.83,143.87,142.41,142.63,320322
2020-03-16 15:04:00-04:00,142.63,143.15,142.48,142.68,249628
2020-03-16 15:06:00-04:00,142.7,143.57,142.68,142.72,287792
2020-03-16 15:08:00-04:00,142.73,142.91,142.0,142.02,277726
2020-03-16 15:10:00-04:00,142.06,142.9,141.6,142.26,255094
2020-03-16 15:12:00-04:00,142.29,142.72,141.51,141.56,251670
2020-03-16 15:14:00-04:00,141.53,141.95,141.21,141.62,245183
2020-03-16 15:16:00-04:00,141.68,142.63,141.56,142.33,260508
2020-03-16 15:18:00-04:00,142.3,143.0,141.85,142.28,281699
2020-03-16 15:20:00-04:00,142.26,142.73,141.99,142.67,265699
2020-03-16 15:22:00-04:00,142.63,142.66,141.5,141.55,378543
2020-03-16 15:24:00-04:00,141.51,143.03,141.4,142.13,384172
2020-03-16 15:26:00-04:00,142.14,142.39,141.2,141.88,339614
2020-03-16 15:28:00-04:00,141.82,142.49,141.01,141.15,315035
2020-03-16 15:30:00-04:00,141.12,141.15,140.0,140.04,525899
2020-03-16 15:32:00-04:00,140.02,140.13,139.85,139.85,826759
2020-03-16 15:34:00-04:00,139.86,140.87,139.75,140.05,549783
2020-03-16 15:36:00-04:00,140.01,140.09,139.11,139.18,509711
2020-03-16 15:38:00-04:00,139.16,139.32,139.0,139.3,631490
2020-03-16 15:40:00-04:00,139.29,139.33,138.8,139.04,594505
2020-03-16 15:42:00-04:00,139.01,140.22,138.85,139.93,653727
2020-03-16 15:44:00-04:00,139.93,142.2,139.66,140.19,840346
2020-03-16 15:46:00-04:00,140.18,141.56,139.78,140.0,700818
2020-03-16 15:48:00-04:00,139.95,141.27,139.51,139.61,582535
2020-03-16 15:50:00-04:00,139.56,139.66,138.15,138.26,1521704
2020-03-16 15:52:00-04:00,138.27,138.47,138.0,138.01,1363941
2020-03-16 15:54:00-04:00,138.01,138.19,137.86,137.86,1404898
2020-03-16 15:56:00-04:00,137.87,137.87,136.98,136.99,1602167
2020-03-16 15:58:00-04:00,136.99,136.99,135.0,135.41,2983779
2020-03-17 09:30:00-04:00,141.15,141.21,140.0,140.0,2512669
2020-03-17 09:32:00-04:00,140.76,140.76,139.56,139.56,1113126
2020-03-17 09:34:00-04:00,140.21,140.21,138.41,138.41,598292
2020-03-17 09:36:00-04:00,138.45,138.45,136.16,136.16,771242
2020-03-17 09:38:00-04:00,136.48,137.15,136.48,137.09,690490
2020-03-17 09:40:00-04:00,136.72,138.0,136.72,138.0,463603
2020-03-17 09:42:00-04:00,138.07,138.07,136.79,136.79,577045
2020-03-17 09:44:00-04:00,136.52,138.47,136.52,138.47,563637
2020-03-17 09:46:00-04:00,138.41,138.92,137.85,137.85,512116
2020-03-17 09:48:00-04:00,137.96,138.57,137.16,137.16,524377
2020-03-17 09:50:00-04:00,137.18,137.18,136.29,136.29,408768
2020-03-17 09:52:00-04:00,136.63,136.63,136.04,136.04,381287
2020-03-17 09:54:00-04:00,136.1,136.1,135.43,135.63,601060
2020-03-17 09:56:00-04:00,135.71,137.23,135.71,137.23,493522
2020-03-17 09:58:00-04:00,136.94,137.38,136.14,136.3,325075
2020-03-17 10:00:00-04:00,136.34,136.79,135.0,135.96,575645
2020-03-17 10:02:00-04:00,135.99,136.45,135.23,135.34,561248
2020-03-17 10:04:00-04:00,135.49,136.57,135.3,136.46,488334
2020-03-17 10:06:00-04:00,136.46,137.3,136.22,137.29,405423
2020-03-17 10:08:00-04:00,137.28,137.37,136.23,136.67,439867
2020-03-17 10:10:00-04:00,136.66,138.07,136.51,137.75,411053
2020-03-17 10:12:00-04:00,137.77,137.93,137.53,137.82,315841
2020-03-17 10:14:00-04:00,137.84,137.98,136.67,136.67,401381
2020-03-17 10:16:00-04:00,136.66,138.49,136.65,138.12,405426
2020-03-17 10:18:00-04:00,138.14,138.87,137.92,138.84,384337
2020-03-17 10:20:00-04:00,138.83,138.92,137.82,138.32,261181
2020-03-17 10:22:00-04:00,138.31,138.83,138.01,138.38,306720
2020-03-17 10:24:00-04:00,138.34,138.6,137.14,138.0,319577
2020-03-17 10:26:00-04:00,138.09,138.44,137.62,137.96,251718
2020-03-17 10:28:00-04:00,138.02,139.31,137.92,138.95,382315
2020-03-17 10:30:00-04:00,138.98,139.74,138.95,139.63,311517
2020-03-17 10:32:00-04:00,139.67,139.76,138.71,139.75,353778
2020-03-17 10:34:00-04:00,139.75,140.24,139.42,140.19,525030
2020-03-17 10:36:00-04:00,140.24,140.82,139.9,139.93,579990
2020-03-17 10:38:00-04:00,139.93,140.02,139.45,139.83,484645
2020-03-17 10:40:00-04:00,139.85,140.47,139.48,139.86,342731
2020-03-17 10:42:00-04:00,139.88,140.98,139.86,140.93,272174
2020-03-17 10:44:00-04:00,140.93,142.07,140.9,141.25,620767
2020-03-17 10:46:00-04:00,141.24,142.13,140.5,141.95,482809
2020-03-17 10:48:00-04:00,141.94,142.9,141.87,142.9,542618
2020-03-17 10:50:00-04:00,142.9,142.98,141.62,142.0,514908
2020-03-17 10:52:00-04:00,142.0,142.4,141.75,142.01,486226
2020-03-17 10:54:00-04:00,142.0,142.38,142.0,142.01,620071
2020-03-17 10:56:00-04:00,142.01,142.36,142.0,142.18,392070
2020-03-17 10:58:00-04:00,142.19,142.34,142.0,142.11,402916
2020-03-17 11:00:00-04:00,142.09,142.56,142.0,142.46,439210
